"","Species","Block","Sex","Year","Quota","Adult.Body.Mass.Kg","quota_weight"
"1624","Giraffe","Deka Pool","Male",2001,NA,800,NA
"1625","Giraffe","Deka Pool","Male",2002,NA,800,NA
"1626","Giraffe","Matetsi 4","Male",2017,2,800,1600
"1627","Giraffe","Fuller","Male",2002,0,800,0
"1628","Giraffe","Hwange 1","Male",2016,1,800,800
"1629","Giraffe","Kazuma","Male",2018,4,800,3200
"1630","Giraffe","Matetsi 1","Male",2003,3,800,2400
"1631","Giraffe","Matetsi 2","Male",2017,2,800,1600
"1632","Giraffe","Deka Pool","Male",2018,1,800,800
"1633","Giraffe","Matetsi 1","Male",2005,3,800,2400
"1634","Giraffe","Matetsi 5","Male",2008,2,800,1600
"1635","Giraffe","Matetsi 5","Male",2010,NA,800,NA
"1636","Giraffe","Matetsi 1","Male",2014,3,800,2400
"1637","Giraffe","Matetsi 2","Male",2009,2,800,1600
"1638","Giraffe","Matetsi 5","Male",2011,2,800,1600
"1639","Giraffe","Matetsi 1","Male",2018,3,800,2400
"1640","Giraffe","Fuller","Male",2001,0,800,0
"1641","Giraffe","Matetsi 6","Male",2014,3,800,2400
"1642","Giraffe","Matetsi 6","Male",2011,3,800,2400
"1643","Giraffe","Deka Tail","Male",2014,1,800,800
"1644","Giraffe","Matetsi 6","Male",2009,3,800,2400
"1645","Giraffe","Matetsi 5","Male",2002,NA,800,NA
"1646","Giraffe","Hwange 1","Male",2007,1,800,800
"1647","Giraffe","Hwange 2","Male",2010,1,800,800
"1648","Giraffe","Ngamo & Sikumi","Male",2001,2,800,1600
"1649","Giraffe","Hwange 2","Male",2007,1,800,800
"1650","Giraffe","Hwange 2","Male",2006,1,800,800
"1651","Giraffe","Matetsi 3","Male",2008,4,800,3200
"1652","Giraffe","Hwange 1","Male",2014,1,800,800
"1653","Giraffe","Hwange 1","Male",2011,1,800,800
"1654","Giraffe","Matetsi 6","Male",2013,3,800,2400
"1655","Giraffe","Matetsi 5","Male",2016,2,800,1600
"1656","Giraffe","Matetsi 1","Male",2000,3,800,2400
"1657","Giraffe","Matetsi 5","Male",2018,2,800,1600
"1658","Giraffe","Matetsi 2","Male",2014,2,800,1600
"1659","Giraffe","Matetsi 5","Male",2003,NA,800,NA
"1660","Giraffe","Matetsi 5","Male",2001,NA,800,NA
"1661","Giraffe","Matetsi 1","Male",2007,3,800,2400
"1662","Giraffe","Fuller","Male",2006,0,800,0
"1663","Giraffe","Fuller","Male",2007,0,800,0
"1664","Giraffe","Kazuma","Male",2008,4,800,3200
"1665","Giraffe","Kazuma","Male",2010,4,800,3200
"1666","Giraffe","Kazuma","Male",2011,4,800,3200
"1667","Giraffe","Hwange 1","Male",2010,1,800,800
"1668","Giraffe","Deka Tail","Male",2013,1,800,800
"1669","Giraffe","Matetsi 5","Male",2015,2,800,1600
"1670","Giraffe","Matetsi 6","Male",2003,NA,800,NA
"1671","Giraffe","Matetsi 6","Male",2010,3,800,2400
"1672","Giraffe","Matetsi 2","Male",2015,2,800,1600
"1673","Giraffe","Matetsi 2","Male",2013,2,800,1600
"1674","Giraffe","Hwange 2","Male",2000,NA,800,NA
"1675","Giraffe","Matetsi 1","Male",2009,3,800,2400
"1676","Giraffe","Matetsi 2","Male",2008,2,800,1600
"1677","Giraffe","Deka Pool","Male",2011,0,800,0
"1678","Giraffe","Deka Tail","Male",2017,1,800,800
"1679","Giraffe","Hwange 1","Male",2002,NA,800,NA
"1680","Giraffe","Kazuma","Male",2007,4,800,3200
"1681","Giraffe","Matetsi 5","Male",2014,2,800,1600
"1682","Giraffe","Deka Pool","Male",2004,NA,800,NA
"1683","Giraffe","Matetsi 3","Male",2001,NA,800,NA
"1684","Giraffe","Matetsi 5","Male",2017,2,800,1600
"1685","Giraffe","Matetsi 1","Male",2001,3,800,2400
"1686","Giraffe","Matetsi 1","Male",2002,3,800,2400
"1687","Giraffe","Matetsi 4","Male",2018,2,800,1600
"1688","Giraffe","Hwange 2","Male",2009,1,800,800
"1689","Giraffe","Hwange 2","Male",2002,NA,800,NA
"1690","Giraffe","Hwange 2","Male",2004,NA,800,NA
"1691","Giraffe","Hwange 2","Male",2005,NA,800,NA
"1692","Giraffe","Hwange 1","Male",2012,1,800,800
"1693","Giraffe","Hwange 1","Male",2001,NA,800,NA
"1694","Giraffe","Hwange 1","Male",2009,1,800,800
"1695","Giraffe","Matetsi 5","Male",2012,2,800,1600
"1696","Giraffe","Matetsi 2","Male",2001,NA,800,NA
"1697","Giraffe","Matetsi 2","Male",2002,NA,800,NA
"1698","Giraffe","Hwange 1","Male",2005,NA,800,NA
"1699","Giraffe","Deka Pool","Male",2016,1,800,800
"1700","Giraffe","Matetsi 6","Male",2007,3,800,2400
"1701","Giraffe","Deka Tail","Male",2016,1,800,800
"1702","Giraffe","Matetsi 1","Male",2008,3,800,2400
"1703","Giraffe","Matetsi 2","Male",2004,NA,800,NA
"1704","Giraffe","Kazuma","Male",2005,4,800,3200
"1705","Giraffe","Kazuma","Male",2006,4,800,3200
"1706","Giraffe","Matetsi 3","Male",2007,4,800,3200
"1707","Giraffe","Fuller","Male",2009,0,800,0
"1708","Giraffe","Hwange 1","Male",2008,1,800,800
"1709","Giraffe","Matetsi 5","Male",2013,2,800,1600
"1710","Giraffe","Deka Pool","Male",2015,1,800,800
"1711","Giraffe","Kazuma","Male",2016,4,800,3200
"1712","Giraffe","Deka Tail","Male",2015,1,800,800
"1713","Giraffe","Kazuma","Male",2017,4,800,3200
"1714","Giraffe","Deka Pool","Male",2017,1,800,800
"1715","Giraffe","Hwange 2","Male",2001,NA,800,NA
"1716","Giraffe","Matetsi 3","Male",2002,NA,800,NA
"1717","Giraffe","Hwange 2","Male",2003,NA,800,NA
"1718","Giraffe","Matetsi 2","Male",2010,2,800,1600
"1719","Giraffe","Deka Pool","Male",2012,0,800,0
"1720","Giraffe","Deka Pool","Male",2013,0,800,0
"1721","Giraffe","Hwange 1","Male",2003,NA,800,NA
"1722","Giraffe","Fuller","Male",2011,0,800,0
"1723","Giraffe","Kazuma","Male",2012,4,800,3200
"1724","Giraffe","Matetsi 2","Male",2016,2,800,1600
"1725","Giraffe","Matetsi 2","Male",2007,2,800,1600
"1726","Giraffe","Matetsi 2","Male",2012,2,800,1600
"1727","Giraffe","Matetsi 6","Male",2008,3,800,2400
"1728","Giraffe","Matetsi 5","Male",2000,NA,800,NA
"1729","Giraffe","Matetsi 3","Male",2006,NA,800,NA
"1730","Giraffe","Deka Pool","Male",2009,0,800,0
"1731","Giraffe","Matetsi 3","Male",2005,NA,800,NA
"1732","Giraffe","Matetsi 3","Male",2004,NA,800,NA
"1733","Giraffe","Kazuma","Male",2015,4,800,3200
"1734","Giraffe","Fuller","Male",2018,0,800,0
"1735","Giraffe","Deka Tail","Male",2018,1,800,800
"1736","Giraffe","Matetsi 3","Male",2000,NA,800,NA
"1737","Giraffe","Matetsi 2","Male",2006,2,800,1600
"1738","Giraffe","Deka Pool","Male",2010,0,800,0
"1739","Giraffe","Ngamo & Sikumi","Male",2017,2,800,1600
"1740","Giraffe","Matetsi 6","Male",2004,NA,800,NA
"1741","Giraffe","Matetsi 6","Male",2000,NA,800,NA
"1742","Giraffe","Fuller","Male",2008,0,800,0
"1743","Giraffe","Matetsi 6","Male",2005,NA,800,NA
"1744","Giraffe","Matetsi 3","Male",2003,NA,800,NA
"1745","Giraffe","Fuller","Male",2010,0,800,0
"1746","Giraffe","Deka Pool","Male",2008,0,800,0
"1747","Giraffe","Hwange 1","Male",2004,NA,800,NA
"1748","Giraffe","Matetsi 2","Male",2011,2,800,1600
"1749","Giraffe","Matetsi 6","Male",2002,NA,800,NA
"1750","Giraffe","Fuller","Male",2015,0,800,0
"1751","Giraffe","Matetsi 6","Male",2006,3,800,2400
"1752","Giraffe","Matetsi 6","Male",2001,NA,800,NA
"1753","Giraffe","Matetsi 2","Male",2005,NA,800,NA
"1754","Giraffe","Kazuma","Male",2014,4,800,3200
"1755","Giraffe","Deka Pool","Male",2014,0,800,0
"1756","Giraffe","Ngamo & Sikumi","Male",2016,2,800,1600
"1757","Giraffe","Kazuma","Male",2013,4,800,3200
"1758","Giraffe","Matetsi 2","Male",2003,NA,800,NA
"1759","Giraffe","Ngamo & Sikumi","Male",2018,2,800,1600
"1760","Giraffe","Fuller","Male",2017,0,800,0
"1761","Giraffe","Deka Pool","Male",2007,0,800,0
"1762","Giraffe","Deka Pool","Male",2006,0,800,0
"1763","Giraffe","Fuller","Male",2014,0,800,0
"1764","Giraffe","Deka Pool","Male",2005,NA,800,NA
"1765","Giraffe","Fuller","Male",2016,0,800,0
"1766","Giraffe","Fuller","Male",2012,0,800,0
"1767","Giraffe","Fuller","Male",2013,0,800,0
"1768","Hippopotamus","Matetsi 5","Male",2011,1,2640,2640
"1769","Hippopotamus","Hwange 2","Male",2001,NA,2640,NA
"1770","Hippopotamus","Hwange 2","Male",2004,NA,2640,NA
"1771","Hippopotamus","Hwange 2","Male",2008,0,2640,0
"1772","Hippopotamus","Matetsi 1","Male",2013,3,2640,7920
"1773","Hippopotamus","Matetsi 5","Male",2007,0,2640,0
"1774","Hippopotamus","Matetsi 5","Male",2017,1,2640,2640
"1775","Hippopotamus","Hwange 2","Male",2002,NA,2640,NA
"1776","Hippopotamus","Hwange 2","Male",2005,NA,2640,NA
"1777","Hippopotamus","Matetsi 5","Male",2010,NA,2640,NA
"1778","Hippopotamus","Hwange 2","Male",2000,NA,2640,NA
"1779","Hippopotamus","Matetsi 5","Male",2012,1,2640,2640
"1780","Hippopotamus","Matetsi 5","Male",2016,1,2640,2640
"1781","Hippopotamus","Hwange 1","Male",2007,3,2640,7920
"1782","Hippopotamus","Matetsi 5","Male",2013,1,2640,2640
"1783","Hippopotamus","Matetsi 5","Male",2008,1,2640,2640
"1784","Hippopotamus","Hwange 2","Male",2017,0,2640,0
"1785","Hippopotamus","Hwange 1","Male",2012,3,2640,7920
"1786","Hippopotamus","Hwange 2","Male",2009,0,2640,0
"1787","Hippopotamus","Hwange 2","Male",2015,0,2640,0
"1788","Hippopotamus","Matetsi 5","Male",2015,1,2640,2640
"1789","Hippopotamus","Matetsi 5","Male",2009,1,2640,2640
"1790","Hippopotamus","Matetsi 5","Male",2005,NA,2640,NA
"1791","Hippopotamus","Hwange 1","Male",2016,3,2640,7920
"1792","Hippopotamus","Hwange 1","Male",2004,NA,2640,NA
"1793","Hippopotamus","Hwange 1","Male",2005,NA,2640,NA
"1794","Hippopotamus","Hwange 2","Male",2018,0,2640,0
"1795","Hippopotamus","Hwange 1","Male",2008,3,2640,7920
"1796","Hippopotamus","Matetsi 5","Male",2014,1,2640,2640
"1797","Hippopotamus","Hwange 2","Male",2007,0,2640,0
"1798","Hippopotamus","Hwange 1","Male",2010,3,2640,7920
"1799","Hippopotamus","Hwange 1","Male",2011,3,2640,7920
"1800","Hippopotamus","Hwange 2","Male",2010,0,2640,0
"1801","Hippopotamus","Hwange 2","Male",2014,0,2640,0
"1802","Hippopotamus","Hwange 1","Male",2018,3,2640,7920
"1803","Hippopotamus","Matetsi 5","Male",2004,NA,2640,NA
"1804","Hippopotamus","Matetsi 5","Male",2003,NA,2640,NA
"1805","Hippopotamus","Matetsi 6","Male",2016,1,2640,2640
"1806","Hippopotamus","Matetsi 6","Male",2017,1,2640,2640
"1807","Hippopotamus","Hwange 2","Male",2003,NA,2640,NA
"1808","Hippopotamus","Matetsi 1","Male",2012,3,2640,7920
"1809","Hippopotamus","Hwange 2","Male",2006,0,2640,0
"1810","Hippopotamus","Hwange 1","Male",2009,3,2640,7920
"1811","Hippopotamus","Matetsi 1","Male",2014,3,2640,7920
"1812","Hippopotamus","Matetsi 1","Male",2015,3,2640,7920
"1813","Hippopotamus","Matetsi 1","Male",2017,1,2640,2640
"1814","Hippopotamus","Matetsi 5","Male",2018,1,2640,2640
"1815","Hippopotamus","Hwange 2","Male",2013,0,2640,0
"1816","Hippopotamus","Hwange 1","Male",2017,3,2640,7920
"1817","Hippopotamus","Hwange 1","Male",2015,3,2640,7920
"1818","Hippopotamus","Matetsi 5","Male",2002,NA,2640,NA
"1819","Hippopotamus","Hwange 1","Male",2002,NA,2640,NA
"1820","Hippopotamus","Matetsi 6","Male",2018,1,2640,2640
"1821","Hippopotamus","Matetsi 5","Male",2006,NA,2640,NA
"1822","Hippopotamus","Hwange 2","Male",2016,0,2640,0
"1823","Hippopotamus","Matetsi 1","Male",2010,2,2640,5280
"1824","Hippopotamus","Matetsi 6","Male",2008,1,2640,2640
"1825","Hippopotamus","Matetsi 6","Male",2009,1,2640,2640
"1826","Hippopotamus","Matetsi 1","Male",2016,1,2640,2640
"1827","Hippopotamus","Hwange 1","Male",2013,3,2640,7920
"1828","Hippopotamus","Hwange 2","Male",2011,0,2640,0
"1829","Hippopotamus","Hwange 2","Male",2012,0,2640,0
"1830","Hippopotamus","Matetsi 6","Male",2000,NA,2640,NA
"1831","Hippopotamus","Matetsi 5","Male",2001,NA,2640,NA
"1832","Hippopotamus","Matetsi 6","Male",2001,NA,2640,NA
"1833","Hippopotamus","Hwange 1","Male",2003,NA,2640,NA
"1834","Hippopotamus","Matetsi 1","Male",2009,2,2640,5280
"1835","Hippopotamus","Matetsi 1","Male",2011,5,2640,13200
"1836","Hippopotamus","Matetsi 6","Male",2003,NA,2640,NA
"1837","Hippopotamus","Matetsi 6","Male",2006,1,2640,2640
"1838","Hippopotamus","Matetsi 6","Male",2007,1,2640,2640
"1839","Hippopotamus","Matetsi 1","Male",2000,0,2640,0
"1840","Hippopotamus","Matetsi 6","Male",2010,1,2640,2640
"1841","Hippopotamus","Matetsi 1","Male",2018,0,2640,0
"1842","Hippopotamus","Hwange 1","Male",2014,3,2640,7920
"1843","Hippopotamus","Matetsi 5","Male",2000,NA,2640,NA
"1844","Hippopotamus","Matetsi 6","Male",2013,1,2640,2640
"1845","Hippopotamus","Matetsi 6","Male",2015,1,2640,2640
"1846","Hippopotamus","Matetsi 1","Male",2007,0,2640,0
"1847","Hippopotamus","Matetsi 1","Male",2008,1,2640,2640
"1848","Hippopotamus","Hwange 1","Male",2006,2,2640,5280
"1849","Hippopotamus","Matetsi 6","Male",2002,NA,2640,NA
"1850","Hippopotamus","Matetsi 6","Male",2004,NA,2640,NA
"1851","Hippopotamus","Matetsi 6","Male",2005,NA,2640,NA
"1852","Hippopotamus","Matetsi 1","Male",2003,0,2640,0
"1853","Hippopotamus","Hwange 1","Male",2000,NA,2640,NA
"1854","Hippopotamus","Matetsi 6","Male",2011,1,2640,2640
"1855","Hippopotamus","Matetsi 6","Male",2012,1,2640,2640
"1856","Hippopotamus","Hwange 1","Male",2001,NA,2640,NA
"1857","Hippopotamus","Matetsi 6","Male",2014,1,2640,2640
"1858","Hippopotamus","Matetsi 1","Male",2006,0,2640,0
"1859","Hippopotamus","Matetsi 1","Male",2002,0,2640,0
"1860","Hippopotamus","Matetsi 1","Male",2001,0,2640,0
"1861","Hippopotamus","Matetsi 1","Male",2005,0,2640,0
"1862","Hippopotamus","Matetsi 1","Male",2004,0,2640,0
"1863","Impala","Deka Pool","Male",2004,NA,52.5,NA
"1864","Impala","Hwange 1","Female",2015,6,52.5,315
"1865","Impala","Matetsi 2","Female",2018,0,52.5,0
"1866","Impala","Hwange 1","Female",2010,6,52.5,315
"1867","Impala","Hwange 1","Female",2014,6,52.5,315
"1868","Impala","Matetsi 2","Female",2017,0,52.5,0
"1869","Impala","Hwange 1","Female",2011,6,52.5,315
"1870","Impala","Hwange 1","Female",2012,6,52.5,315
"1871","Impala","Deka Pool","Male",2003,NA,52.5,NA
"1872","Impala","Deka Tail","Female",2017,10,52.5,525
"1873","Impala","Hwange 1","Female",2013,6,52.5,315
"1874","Impala","Deka Pool","Male",2007,40,52.5,2100
"1875","Impala","Deka Pool","Male",2002,NA,52.5,NA
"1876","Impala","Matetsi 2","Male",2002,NA,52.5,NA
"1877","Impala","Deka Tail","Male",2001,NA,52.5,NA
"1878","Impala","Deka Pool","Male",2009,45,52.5,2362.5
"1879","Impala","Matetsi 2","Male",2000,NA,52.5,NA
"1880","Impala","Matetsi 2","Male",2006,40,52.5,2100
"1881","Impala","Matetsi 2","Male",2003,NA,52.5,NA
"1882","Impala","Deka Tail","Male",2000,NA,52.5,NA
"1883","Impala","Matetsi 2","Female",2016,0,52.5,0
"1884","Impala","Deka Pool","Male",2005,NA,52.5,NA
"1885","Impala","Matetsi 2","Female",2015,0,52.5,0
"1886","Impala","Matetsi 2","Male",2001,NA,52.5,NA
"1887","Impala","Deka Tail","Male",2002,NA,52.5,NA
"1888","Impala","Hwange 1","Female",2017,6,52.5,315
"1889","Impala","Deka Pool","Male",2006,40,52.5,2100
"1890","Impala","Kazuma","Male",2012,25,52.5,1312.5
"1891","Impala","Hwange 2","Female",2004,NA,52.5,NA
"1892","Impala","Hwange 1","Male",2001,NA,52.5,NA
"1893","Impala","Matetsi 3","Male",2011,35,52.5,1837.5
"1894","Impala","Matetsi 2","Male",2007,40,52.5,2100
"1895","Impala","Matetsi 1","Male",2008,40,52.5,2100
"1896","Impala","Kazuma","Female",2006,10,52.5,525
"1897","Impala","Kazuma","Female",2007,10,52.5,525
"1898","Impala","Deka Tail","Male",2003,NA,52.5,NA
"1899","Impala","Matetsi 2","Female",2009,30,52.5,1575
"1900","Impala","Hwange 1","Female",2001,NA,52.5,NA
"1901","Impala","Deka Pool","Male",2008,45,52.5,2362.5
"1902","Impala","Hwange 1","Female",2018,6,52.5,315
"1903","Impala","Matetsi 2","Male",2004,NA,52.5,NA
"1904","Impala","Hwange 1","Male",2000,NA,52.5,NA
"1905","Impala","Matetsi 2","Male",2005,NA,52.5,NA
"1906","Impala","Hwange 1","Female",2009,6,52.5,315
"1907","Impala","Kazuma","Male",2013,25,52.5,1312.5
"1908","Impala","Deka Pool","Male",2001,NA,52.5,NA
"1909","Impala","Fuller","Female",2005,3,52.5,157.5
"1910","Impala","Fuller","Female",2006,5,52.5,262.5
"1911","Impala","Fuller","Female",2007,3,52.5,157.5
"1912","Impala","Matetsi 5","Female",2012,30,52.5,1575
"1913","Impala","Hwange 2","Female",2000,NA,52.5,NA
"1914","Impala","Hwange 1","Female",2005,NA,52.5,NA
"1915","Impala","Deka Pool","Male",2010,45,52.5,2362.5
"1916","Impala","Kazuma","Male",2010,25,52.5,1312.5
"1917","Impala","Kazuma","Male",2011,25,52.5,1312.5
"1918","Impala","Matetsi 3","Male",2007,35,52.5,1837.5
"1919","Impala","Deka Pool","Male",2011,45,52.5,2362.5
"1920","Impala","Deka Pool","Male",2012,45,52.5,2362.5
"1921","Impala","Deka Pool","Male",2013,45,52.5,2362.5
"1922","Impala","Matetsi 5","Female",2002,NA,52.5,NA
"1923","Impala","Kazuma","Male",2018,25,52.5,1312.5
"1924","Impala","Deka Tail","Female",2018,10,52.5,525
"1925","Impala","Hwange 1","Female",2004,NA,52.5,NA
"1926","Impala","Hwange 1","Female",2002,NA,52.5,NA
"1927","Impala","Hwange 2","Female",2002,NA,52.5,NA
"1928","Impala","Hwange 1","Female",2006,6,52.5,315
"1929","Impala","Hwange 1","Female",2007,6,52.5,315
"1930","Impala","Hwange 2","Female",2009,2,52.5,105
"1931","Impala","Hwange 1","Female",2008,6,52.5,315
"1932","Impala","Deka Pool","Female",2004,NA,52.5,NA
"1933","Impala","Kazuma","Male",2009,25,52.5,1312.5
"1934","Impala","Matetsi 3","Male",2009,35,52.5,1837.5
"1935","Impala","Matetsi 3","Male",2012,35,52.5,1837.5
"1936","Impala","Matetsi 5","Female",2003,NA,52.5,NA
"1937","Impala","Kazuma","Male",2016,25,52.5,1312.5
"1938","Impala","Kazuma","Female",2008,10,52.5,525
"1939","Impala","Matetsi 4","Male",2007,25,52.5,1312.5
"1940","Impala","Hwange 1","Female",2000,NA,52.5,NA
"1941","Impala","Hwange 2","Female",2003,NA,52.5,NA
"1942","Impala","Hwange 2","Female",2008,2,52.5,105
"1943","Impala","Kazuma","Male",2007,25,52.5,1312.5
"1944","Impala","Hwange 2","Female",2006,2,52.5,105
"1945","Impala","Matetsi 2","Female",2012,0,52.5,0
"1946","Impala","Matetsi 2","Female",2013,0,52.5,0
"1947","Impala","Matetsi 2","Female",2014,0,52.5,0
"1948","Impala","Matetsi 1","Male",2010,40,52.5,2100
"1949","Impala","Fuller","Female",2003,3,52.5,157.5
"1950","Impala","Matetsi 4","Male",2002,NA,52.5,NA
"1951","Impala","Matetsi 5","Female",2004,NA,52.5,NA
"1952","Impala","Hwange 1","Female",2003,NA,52.5,NA
"1953","Impala","Matetsi 5","Female",2009,30,52.5,1575
"1954","Impala","Deka Pool","Female",2017,20,52.5,1050
"1955","Impala","Matetsi 2","Female",2010,30,52.5,1575
"1956","Impala","Matetsi 2","Female",2011,0,52.5,0
"1957","Impala","Deka Pool","Female",2003,NA,52.5,NA
"1958","Impala","Hwange 2","Female",2005,NA,52.5,NA
"1959","Impala","Matetsi 5","Female",2015,30,52.5,1575
"1960","Impala","Matetsi 5","Female",2016,30,52.5,1575
"1961","Impala","Hwange 2","Female",2010,2,52.5,105
"1962","Impala","Deka Pool","Male",2014,45,52.5,2362.5
"1963","Impala","Matetsi 2","Male",2008,40,52.5,2100
"1964","Impala","Matetsi 1","Male",2009,40,52.5,2100
"1965","Impala","Matetsi 4","Male",2004,NA,52.5,NA
"1966","Impala","Matetsi 3","Male",2017,35,52.5,1837.5
"1967","Impala","Hwange 2","Female",2001,NA,52.5,NA
"1968","Impala","Matetsi 6","Female",2003,NA,52.5,NA
"1969","Impala","Hwange 2","Female",2007,2,52.5,105
"1970","Impala","Matetsi 2","Female",2008,30,52.5,1575
"1971","Impala","Kazuma","Male",2003,25,52.5,1312.5
"1972","Impala","Kazuma","Male",2004,25,52.5,1312.5
"1973","Impala","Deka Pool","Female",2005,NA,52.5,NA
"1974","Impala","Matetsi 3","Male",2008,35,52.5,1837.5
"1975","Impala","Kazuma","Male",2008,25,52.5,1312.5
"1976","Impala","Matetsi 3","Male",2013,35,52.5,1837.5
"1977","Impala","Kazuma","Male",2014,25,52.5,1312.5
"1978","Impala","Kazuma","Male",2017,25,52.5,1312.5
"1979","Impala","Matetsi 5","Female",2005,NA,52.5,NA
"1980","Impala","Matetsi 2","Female",2004,NA,52.5,NA
"1981","Impala","Matetsi 2","Female",2006,30,52.5,1575
"1982","Impala","Deka Pool","Female",2002,NA,52.5,NA
"1983","Impala","Matetsi 5","Female",2014,30,52.5,1575
"1984","Impala","Deka Pool","Female",2015,20,52.5,1050
"1985","Impala","Deka Pool","Female",2016,20,52.5,1050
"1986","Impala","Deka Pool","Female",2018,20,52.5,1050
"1987","Impala","Deka Pool","Male",2000,NA,52.5,NA
"1988","Impala","Deka Tail","Female",2016,10,52.5,525
"1989","Impala","Kazuma","Female",2002,10,52.5,525
"1990","Impala","Kazuma","Female",2003,10,52.5,525
"1991","Impala","Kazuma","Female",2004,10,52.5,525
"1992","Impala","Matetsi 3","Male",2018,35,52.5,1837.5
"1993","Impala","Fuller","Female",2008,5,52.5,262.5
"1994","Impala","Matetsi 5","Female",2010,NA,52.5,NA
"1995","Impala","Matetsi 2","Female",2007,30,52.5,1575
"1996","Impala","Fuller","Male",2009,8,52.5,420
"1997","Impala","Matetsi 5","Female",2013,30,52.5,1575
"1998","Impala","Matetsi 6","Female",2004,NA,52.5,NA
"1999","Impala","Deka Tail","Male",2005,NA,52.5,NA
"2000","Impala","Matetsi 6","Female",2001,NA,52.5,NA
"2001","Impala","Matetsi 6","Female",2006,20,52.5,1050
"2002","Impala","Hwange 1","Female",2016,6,52.5,315
"2003","Impala","Hwange 2","Female",2012,2,52.5,105
"2004","Impala","Deka Pool","Male",2015,45,52.5,2362.5
"2005","Impala","Kazuma","Female",2005,10,52.5,525
"2006","Impala","Matetsi 3","Male",2015,35,52.5,1837.5
"2007","Impala","Matetsi 1","Male",2002,40,52.5,2100
"2008","Impala","Kazuma","Female",2010,5,52.5,262.5
"2009","Impala","Deka Pool","Female",2014,20,52.5,1050
"2010","Impala","Fuller","Male",2008,8,52.5,420
"2011","Impala","Matetsi 3","Male",2001,NA,52.5,NA
"2012","Impala","Fuller","Male",2010,8,52.5,420
"2013","Impala","Kazuma","Male",2005,25,52.5,1312.5
"2014","Impala","Kazuma","Male",2006,25,52.5,1312.5
"2015","Impala","Deka Pool","Female",2006,25,52.5,1312.5
"2016","Impala","Matetsi 3","Male",2010,35,52.5,1837.5
"2017","Impala","Matetsi 2","Female",2002,NA,52.5,NA
"2018","Impala","Kazuma","Male",2015,25,52.5,1312.5
"2019","Impala","Matetsi 1","Male",2011,40,52.5,2100
"2020","Impala","Matetsi 5","Female",2006,NA,52.5,NA
"2021","Impala","Matetsi 2","Female",2005,NA,52.5,NA
"2022","Impala","Fuller","Female",2009,5,52.5,262.5
"2023","Impala","Deka Pool","Female",2013,20,52.5,1050
"2024","Impala","Fuller","Female",2000,NA,52.5,NA
"2025","Impala","Matetsi 1","Male",2004,40,52.5,2100
"2026","Impala","Fuller","Female",2001,3,52.5,157.5
"2027","Impala","Fuller","Female",2002,3,52.5,157.5
"2028","Impala","Fuller","Female",2004,3,52.5,157.5
