"","country","date","rain","temperature","evaporation","total_runoff","soil_moist"
"386","BW",2023-02-15,92.1521774584019,24.8231216058498,112.853255922475,0,108.139561350753
"387","BW",2023-03-16,52.9402050691537,26.4303871713034,61.1431200984332,0,104.879173650974
"388","BW",2023-04-16,2.02960076559265,25.1821214629383,3.89865146693099,0,99.2562548009361
"389","BW",2023-05-16,1.73561238944763,20.2859377977325,1.72905627720932,0,99.0767517089844
"390","BW",2023-06-16,0.600012956555275,18.2996141387195,0.612995099899996,0,99.0746523229087
"391","BW",2023-07-16,0.368543264020689,18.0101571431974,0.367925925142916,0,99.0743758038777
"392","BW",2023-08-16,0.00591646578987562,21.5934723644722,0.0087135547605018,0,99.0739757258718
"393","BW",2023-09-16,0.43281327883622,23.9352238352706,0.429606992611991,0,99.073871891673
"394","BW",2023-10-16,16.3020760791657,28.2956699278296,16.172278641951,0,99.1563903064263
"395","BW",2023-11-16,59.4872870097766,27.9458015255811,57.0113102759223,0,100.339857892292
"396","BW",2023-12-16,64.3186774566236,28.5503577255621,65.4956693355017,0,99.7346731046351
"397","BW",2024-01-16,157.879331978265,25.1925264684165,154.353466336956,0,107.350077559308
"398","BW",2024-02-15,183.119609668885,24.1903716296684,122.303255792514,0,146.300130146306
"399","BW",2024-03-15,34.1827861286796,24.820282726753,94.6345626453233,0,127.338474924971
"400","BW",2024-04-15,19.7880339193677,24.8057526379097,23.0143983321685,0,99.9426174629025
"401","BW",2024-05-15,4.90527939794602,21.3169607767244,4.95073722560802,0,99.1192338524795
"402","BW",2024-06-15,2.7920140435127,16.356620974657,2.77423405638795,0,99.1080305518174
"403","BW",2024-07-15,0.250117904547218,16.1801765255811,0.282457993333127,0,99.0763013886242
"404","BW",2024-08-15,9.55181538930203,21.1617089248285,9.54612580645494,0,99.5287944514577
"405","BW",2024-09-15,0.413059768614336,24.3934586687786,0.411968958767985,0,99.0734197104849
"406","BW",2024-10-15,18.841465815253,28.2737761706841,17.2809554962086,0,99.179473132622
